date,state,cases_total,deaths_total,pop_2015
2020-05-11,Delaware,6565,225,945934
2020-05-11,District of Columbia,6389,328,672228
2020-05-11,Florida,40974,1734,20271272
2020-05-11,Georgia,32448,1420,10214860
2020-05-11,Guam,1120,6,NA
2020-05-11,Hawaii,623,17,1431603
2020-05-11,Idaho,2261,69,1654930
2020-05-11,Illinois,79123,3480,12859995
2020-05-11,Indiana,25134,1540,6619680
2020-05-11,Iowa,12373,271,3123899
2020-05-11,Kansas,7161,174,2911641
2020-05-11,Kentucky,6710,325,4425092
2020-05-11,Louisiana,31881,2308,4670724
2020-05-11,Maine,1462,65,1329328
2020-05-11,Maryland,33483,1683,6006401
2020-05-11,Massachusetts,78462,5108,6794422
2020-05-11,Michigan,47526,4584,9922576
2020-05-11,Minnesota,11798,591,5489594
2020-05-11,Mississippi,9674,435,2992333
2020-05-11,Missouri,10025,512,6083672
2020-05-11,Montana,459,16,1032949
2020-05-11,Nebraska,8575,99,1896190
2020-05-11,Nevada,6152,312,2890845
2020-05-11,New Hampshire,3160,133,1330608
2020-05-11,New Jersey,139945,9310,8958013
2020-05-11,New Mexico,5069,208,2085109
2020-05-11,New York,342267,27003,19795791
2020-05-11,North Carolina,15069,571,10042802
2020-05-11,North Dakota,1518,36,756927
2020-05-11,Northern Mariana Islands,19,2,NA
2020-05-11,Ohio,24785,1357,11613423
2020-05-11,Oklahoma,4613,274,3911338
2020-05-11,Oregon,3286,130,4028977
2020-05-11,Pennsylvania,60557,3846,12802503
2020-05-11,Puerto Rico,2256,113,NA
2020-05-11,Rhode Island,11450,430,1056298
2020-05-11,South Carolina,7792,346,4896146
2020-05-11,South Dakota,3614,34,858469
2020-05-11,Tennessee,15423,248,6600299
2020-05-11,Texas,40988,1137,27469114
2020-05-11,Utah,6364,68,2995919
2020-05-11,Vermont,926,53,626042
2020-05-11,Virgin Islands,69,5,NA
2020-05-11,Virginia,25070,850,8382993
2020-05-11,Washington,17983,957,7170351
2020-05-11,West Virginia,1369,57,1844128
2020-05-11,Wisconsin,10418,409,5771337
2020-05-11,Wyoming,669,7,586107
2020-05-12,Alabama,10464,435,4858979
2020-05-12,Alaska,383,8,738432
2020-05-12,Arizona,11736,562,6828065
2020-05-12,Arkansas,4164,95,2978204
2020-05-12,California,71150,2902,39144818
2020-05-12,Colorado,20103,1009,5456574
2020-05-12,Connecticut,34333,3041,3590886
2020-05-12,Delaware,6741,237,945934
2020-05-12,District of Columbia,6485,336,672228
2020-05-12,Florida,41915,1778,20271272
2020-05-12,Georgia,33311,1470,10214860
2020-05-12,Guam,1121,6,NA
2020-05-12,Hawaii,624,17,1431603
2020-05-12,Idaho,2294,69,1654930
2020-05-12,Illinois,83168,3617,12859995
2020-05-12,Indiana,25676,1578,6619680
2020-05-12,Iowa,12912,289,3123899
2020-05-12,Kansas,7352,178,2911641
2020-05-12,Kentucky,7003,333,4425092
2020-05-12,Louisiana,32116,2347,4670724
2020-05-12,Maine,1477,65,1329328
2020-05-12,Maryland,34174,1756,6006401
2020-05-12,Massachusetts,79332,5141,6794422
2020-05-12,Michigan,47946,4674,9922576
2020-05-12,Minnesota,12493,614,5489594
2020-05-12,Mississippi,9908,457,2992333
2020-05-12,Missouri,10124,528,6083672
2020-05-12,Montana,461,16,1032949
2020-05-12,Nebraska,8732,102,1896190
2020-05-12,Nevada,6311,321,2890845
2020-05-12,New Hampshire,3239,142,1330608
2020-05-12,New Jersey,140743,9508,8958013
2020-05-12,New Mexico,5212,219,2085109
2020-05-12,New York,343705,27282,19795791
2020-05-12,North Carolina,15402,597,10042802
2020-05-12,North Dakota,1571,38,756927
2020-05-12,Northern Mariana Islands,19,2,NA
2020-05-12,Ohio,25257,1436,11613423
2020-05-12,Oklahoma,4731,278,3911338
2020-05-12,Oregon,3359,130,4028977
2020-05-12,Pennsylvania,61407,3924,12802503
2020-05-12,Puerto Rico,2299,114,NA
2020-05-12,Rhode Island,11614,444,1056298
2020-05-12,South Carolina,7927,355,4896146
2020-05-12,South Dakota,3663,39,858469
2020-05-12,Tennessee,15777,264,6600299
2020-05-12,Texas,42348,1169,27469114
2020-05-12,Utah,6454,73,2995919
2020-05-12,Vermont,927,53,626042
2020-05-12,Virgin Islands,69,6,NA
2020-05-12,Virginia,25800,891,8382993
2020-05-12,Washington,18186,972,7170351
2020-05-12,West Virginia,1378,58,1844128
2020-05-12,Wisconsin,10617,418,5771337
2020-05-12,Wyoming,675,7,586107
2020-05-13,Alabama,10700,450,4858979
2020-05-13,Alaska,383,8,738432
2020-05-13,Arizona,12176,594,6828065
2020-05-13,Arkansas,4236,97,2978204
2020-05-13,California,73218,3014,39144818
2020-05-13,Colorado,20442,1062,5456574
2020-05-13,Connecticut,34855,3125,3590886
2020-05-13,Delaware,6952,247,945934
2020-05-13,District of Columbia,6584,350,672228
2020-05-13,Florida,42394,1826,20271272
2020-05-13,Georgia,33866,1494,10214860
2020-05-13,Guam,1121,6,NA
2020-05-13,Hawaii,627,17,1431603
2020-05-13,Idaho,2325,69,1654930
2020-05-13,Illinois,84874,3815,12859995
2020-05-13,Indiana,26044,1619,6619680
2020-05-13,Iowa,13289,306,3123899
2020-05-13,Kansas,7552,179,2911641
2020-05-13,Kentucky,7102,334,4425092
2020-05-13,Louisiana,32728,2381,4670724
2020-05-13,Maine,1515,66,1329328
2020-05-13,Maryland,34927,1809,6006401
2020-05-13,Massachusetts,80497,5315,6794422
2020-05-13,Michigan,48307,4714,9922576
2020-05-13,Minnesota,12916,638,5489594
2020-05-13,Mississippi,10090,465,2992333
2020-05-13,Missouri,10369,548,6083672
2020-05-13,Montana,462,16,1032949
2020-05-13,Nebraska,9072,106,1896190
2020-05-13,Nevada,6482,331,2890845
2020-05-13,New Hampshire,3299,150,1330608
2020-05-13,New Jersey,141560,9702,8958013
2020-05-13,New Mexico,5364,231,2085109
2020-05-13,New York,345828,27448,19795791
2020-05-13,North Carolina,15850,615,10042802
2020-05-13,North Dakota,1647,40,756927
2020-05-13,Northern Mariana Islands,19,2,NA
2020-05-13,Ohio,25727,1483,11613423
2020-05-13,Oklahoma,4852,278,3911338
2020-05-13,Oregon,3416,134,4028977
2020-05-13,Pennsylvania,62194,4104,12802503
2020-05-13,Puerto Rico,2329,115,NA
2020-05-13,Rhode Island,11835,462,1056298
2020-05-13,South Carolina,8030,362,4896146
2020-05-13,South Dakota,3732,39,858469
2020-05-13,Tennessee,16261,271,6600299
2020-05-13,Texas,43822,1205,27469114
2020-05-13,Utah,6624,76,2995919
2020-05-13,Vermont,929,53,626042
2020-05-13,Virgin Islands,69,6,NA
2020-05-13,Virginia,26746,927,8382993
2020-05-13,Washington,18287,977,7170351
2020-05-13,West Virginia,1404,59,1844128
2020-05-13,Wisconsin,10903,421,5771337
2020-05-13,Wyoming,688,7,586107
2020-05-14,Alabama,11101,473,4858979
2020-05-14,Alaska,387,8,738432
2020-05-14,Arizona,12674,624,6828065
2020-05-14,Arkansas,4366,98,2978204
2020-05-14,California,74947,3039,39144818
2020-05-14,Colorado,20813,1091,5456574
2020-05-14,Connecticut,35464,3219,3590886
2020-05-14,Delaware,7223,260,945934
2020-05-14,District of Columbia,6736,358,672228
2020-05-14,Florida,43202,1874,20271272
2020-05-14,Georgia,34422,1521,10214860
2020-05-14,Guam,1121,6,NA
2020-05-14,Hawaii,627,17,1431603
2020-05-14,Idaho,2352,72,1654930
2020-05-14,Illinois,88081,3945,12859995
2020-05-14,Indiana,26627,1646,6619680
2020-05-14,Iowa,13675,318,3123899
2020-05-14,Kansas,7668,181,2911641
2020-05-14,Kentucky,7397,341,4425092
2020-05-14,Louisiana,33555,2417,4670724
2020-05-14,Maine,1565,69,1329328
2020-05-14,Maryland,36021,1866,6006401
2020-05-14,Massachusetts,82182,5482,6794422
2020-05-14,Michigan,49489,4787,9922576
2020-05-14,Minnesota,13443,672,5489594
2020-05-14,Mississippi,10483,480,2992333
2020-05-14,Missouri,10490,564,6083672
2020-05-14,Montana,462,16,1032949
2020-05-14,Nebraska,9411,117,1896190
2020-05-14,Nevada,6604,339,2890845
2020-05-14,New Hampshire,3382,151,1330608
2020-05-14,New Jersey,142704,9946,8958013
2020-05-14,New Mexico,5503,242,2085109
2020-05-14,New York,348192,27617,19795791
2020-05-14,North Carolina,16593,632,10042802
2020-05-14,North Dakota,1712,40,756927
2020-05-14,Northern Mariana Islands,19,2,NA
2020-05-14,Ohio,26363,1534,11613423
2020-05-14,Oklahoma,4962,284,3911338
2020-05-14,Oregon,3479,137,4028977
2020-05-14,Pennsylvania,63158,4298,12802503
2020-05-14,Puerto Rico,2427,117,NA
2020-05-14,Rhode Island,12016,468,1056298
2020-05-14,South Carolina,8189,371,4896146
2020-05-14,South Dakota,3792,43,858469
2020-05-14,Tennessee,16588,284,6600299
2020-05-14,Texas,45169,1256,27469114
2020-05-14,Utah,6760,76,2995919
2020-05-14,Vermont,932,53,626042
2020-05-14,Virgin Islands,69,6,NA
2020-05-14,Virginia,27813,955,8382993
2020-05-14,Washington,18649,991,7170351
2020-05-14,West Virginia,1434,62,1844128
2020-05-14,Wisconsin,11280,434,5771337
2020-05-14,Wyoming,701,7,586107
2020-05-15,Alabama,11373,483,4858979
2020-05-15,Alaska,388,8,738432
2020-05-15,Arizona,13169,651,6828065
2020-05-15,Arkansas,4463,98,2978204
2020-05-15,California,77015,3192,39144818
2020-05-15,Colorado,21207,1150,5456574
2020-05-15,Connecticut,36085,3285,3590886
2020-05-15,Delaware,7373,271,945934
2020-05-15,District of Columbia,6871,368,672228
2020-05-15,Florida,44130,1916,20271272
2020-05-15,Georgia,35242,1563,10214860
2020-05-15,Guam,1123,6,NA
2020-05-15,Hawaii,628,17,1431603
2020-05-15,Idaho,2389,73,1654930
2020-05-15,Illinois,90528,4075,12859995
2020-05-15,Indiana,27281,1691,6619680
2020-05-15,Iowa,14049,336,3123899
2020-05-15,Kansas,8006,187,2911641
2020-05-15,Kentucky,7578,343,4425092
2020-05-15,Louisiana,33903,2448,4670724
2020-05-15,Maine,1603,69,1329328
2020-05-15,Maryland,37105,1911,6006401
2020-05-15,Massachusetts,83421,5592,6794422
2020-05-15,Michigan,49982,4825,9922576
2020-05-15,Minnesota,14249,692,5489594
2020-05-15,Mississippi,10801,493,2992333
2020-05-15,Missouri,10567,579,6083672
2020-05-15,Montana,466,16,1032949
2020-05-15,Nebraska,9766,122,1896190
2020-05-15,Nevada,6733,345,2890845
2020-05-15,New Hampshire,3464,159,1330608
2020-05-15,New Jersey,143905,10138,8958013
2020-05-15,New Mexico,5662,253,2085109
2020-05-15,New York,350951,27755,19795791
2020-05-15,North Carolina,17190,660,10042802
2020-05-15,North Dakota,1761,42,756927
2020-05-15,Northern Mariana Islands,19,2,NA
2020-05-15,Ohio,26956,1581,11613423
2020-05-15,Oklahoma,5086,285,3911338
2020-05-15,Oregon,3541,137,4028977
2020-05-15,Pennsylvania,64178,4432,12802503
2020-05-15,Puerto Rico,2542,122,NA
2020-05-15,Rhode Island,12219,479,1056298
2020-05-15,South Carolina,8407,380,4896146
2020-05-15,South Dakota,3887,44,858469
2020-05-15,Tennessee,16917,288,6600299
2020-05-15,Texas,46987,1300,27469114
2020-05-15,Utah,6930,77,2995919
2020-05-15,Vermont,933,53,626042
2020-05-15,Virgin Islands,69,6,NA
2020-05-15,Virginia,28672,977,8382993
2020-05-15,Washington,18913,1008,7170351
2020-05-15,West Virginia,1447,64,1844128
2020-05-15,Wisconsin,11854,445,5771337
2020-05-15,Wyoming,716,7,586107
2020-05-16,Alabama,11674,485,4858979
2020-05-16,Alaska,392,8,738432
2020-05-16,Arizona,13631,679,6828065
2020-05-16,Arkansas,4578,98,2978204
2020-05-16,California,78933,3254,39144818
2020-05-16,Colorado,21604,1192,5456574
2020-05-16,Connecticut,36703,3339,3590886
2020-05-16,Delaware,7547,286,945934
2020-05-16,District of Columbia,7042,375,672228
2020-05-16,Florida,44803,1963,20271272
2020-05-16,Georgia,35655,1573,10214860
2020-05-16,Guam,1123,6,NA
2020-05-16,Hawaii,629,17,1431603
2020-05-16,Idaho,2419,73,1654930
2020-05-16,Illinois,92669,4149,12859995
2020-05-16,Indiana,27919,1741,6619680
2020-05-16,Iowa,14328,346,3123899
2020-05-16,Kansas,8059,189,2911641
2020-05-16,Kentucky,7773,346,4425092
2020-05-16,Louisiana,34183,2479,4670724
2020-05-16,Maine,1648,70,1329328
2020-05-16,Maryland,38083,1957,6006401
2020-05-16,Massachusetts,84933,5705,6794422
2020-05-16,Michigan,50416,4880,9922576
2020-05-16,Minnesota,14978,709,5489594
2020-05-16,Mississippi,11123,510,2992333
2020-05-16,Missouri,10794,593,6083672
2020-05-16,Montana,468,16,1032949
2020-05-16,Nebraska,10220,129,1896190
2020-05-16,Nevada,6810,349,2890845
2020-05-16,New Hampshire,3556,171,1330608
2020-05-16,New Jersey,145089,10249,8958013
2020-05-16,New Mexico,5847,259,2085109
2020-05-16,New York,353136,27953,19795791
2020-05-16,North Carolina,18009,671,10042802
2020-05-16,North Dakota,1848,42,756927
2020-05-16,Northern Mariana Islands,21,2,NA
2020-05-16,Ohio,27476,1610,11613423
2020-05-16,Oklahoma,5237,288,3911338
2020-05-16,Oregon,3612,137,4028977
2020-05-16,Pennsylvania,65228,4490,12802503
2020-05-16,Puerto Rico,2589,122,NA
2020-05-16,Rhode Island,12434,489,1056298
2020-05-16,South Carolina,8661,380,4896146
2020-05-16,South Dakota,3959,44,858469
2020-05-16,Tennessee,17204,292,6600299
2020-05-16,Texas,47866,1330,27469114
2020-05-16,Utah,7068,78,2995919
2020-05-16,Vermont,934,53,626042
2020-05-16,Virgin Islands,69,6,NA
2020-05-16,Virginia,29683,1002,8382993
2020-05-16,Washington,19109,1015,7170351
2020-05-16,West Virginia,1470,65,1844128
2020-05-16,Wisconsin,12368,453,5771337
2020-05-16,Wyoming,741,7,586107
2020-05-17,Alabama,11771,488,4858979
2020-05-17,Alaska,396,8,738432
2020-05-17,Arizona,13937,680,6828065
2020-05-17,Arkansas,4759,98,2978204
2020-05-17,California,80366,3290,39144818
2020-05-17,Colorado,21909,1215,5456574
2020-05-17,Connecticut,37419,3408,3590886
2020-05-17,Delaware,7670,290,945934
2020-05-17,District of Columbia,7123,383,672228
2020-05-17,Florida,45580,1972,20271272
2020-05-17,Georgia,35954,1584,10214860
2020-05-17,Guam,1123,6,NA
2020-05-17,Hawaii,630,17,1431603
2020-05-17,Idaho,2421,73,1654930
2020-05-17,Illinois,94360,4198,12859995
2020-05-17,Indiana,28419,1751,6619680
2020-05-17,Iowa,14651,351,3123899
2020-05-17,Kansas,8066,189,2911641
2020-05-17,Kentucky,7793,346,4425092
2020-05-17,Louisiana,34498,2491,4670724
2020-05-17,Maine,1687,70,1329328
2020-05-17,Maryland,38920,1992,6006401
2020-05-17,Massachusetts,86010,5797,6794422
2020-05-17,Michigan,51054,4891,9922576
2020-05-17,Minnesota,15677,731,5489594
2020-05-17,Mississippi,11296,521,2992333
2020-05-17,Missouri,11069,601,6083672
2020-05-17,Montana,468,16,1032949
2020-05-17,Nebraska,10348,129,1896190
2020-05-17,Nevada,6935,350,2890845
2020-05-17,New Hampshire,3596,172,1330608
2020-05-17,New Jersey,146334,10356,8958013
2020-05-17,New Mexico,5938,265,2085109
2020-05-17,New York,355037,28168,19795791
2020-05-17,North Carolina,18537,679,10042802
2020-05-17,North Dakota,1900,43,756927
2020-05-17,Northern Mariana Islands,21,2,NA
2020-05-17,Ohio,27925,1625,11613423
2020-05-17,Oklahoma,5310,288,3911338
2020-05-17,Oregon,3623,137,4028977
2020-05-17,Pennsylvania,65745,4504,12802503
2020-05-17,Puerto Rico,2646,123,NA
2020-05-17,Rhode Island,12674,499,1056298
2020-05-17,South Carolina,8816,385,4896146
2020-05-17,South Dakota,3987,44,858469
2020-05-17,Tennessee,17391,293,6600299
2020-05-17,Texas,48828,1356,27469114
2020-05-17,Utah,7238,80,2995919
2020-05-17,Vermont,940,54,626042
2020-05-17,Virgin Islands,69,6,NA
2020-05-17,Virginia,30388,1009,8382993
2020-05-17,Washington,19281,1016,7170351
2020-05-17,West Virginia,1492,67,1844128
2020-05-17,Wisconsin,12571,453,5771337
2020-05-17,Wyoming,754,8,586107
2020-05-18,Alabama,12086,489,4858979
2020-05-18,Alaska,399,8,738432
2020-05-18,Arizona,14170,686,6828065
2020-05-18,Arkansas,4813,100,2978204
2020-05-18,California,81943,3322,39144818
2020-05-18,Colorado,22174,1224,5456574
2020-05-18,Connecticut,38116,3449,3590886
2020-05-18,Delaware,7869,297,945934
2020-05-18,District of Columbia,7270,392,672228
2020-05-18,Florida,46434,1996,20271272
2020-05-18,Georgia,36634,1624,10214860
2020-05-18,Guam,1123,6,NA
2020-05-18,Hawaii,630,17,1431603
2020-05-18,Idaho,2455,74,1654930
2020-05-18,Illinois,96778,4257,12859995
2020-05-18,Indiana,28897,1765,6619680
2020-05-18,Iowa,14955,355,3123899
2020-05-18,Kansas,8439,190,2911641
2020-05-18,Kentucky,8041,354,4425092
2020-05-18,Louisiana,34832,2563,4670724
2020-05-18,Maine,1713,71,1329328
2020-05-18,Maryland,39882,2023,6006401
2020-05-18,Massachusetts,87052,5862,6794422
2020-05-18,Michigan,51853,4915,9922576
2020-05-18,Minnesota,16381,740,5489594
2020-05-18,Mississippi,11432,528,2992333
2020-05-18,Missouri,11225,609,6083672
2020-05-18,Montana,470,16,1032949
2020-05-18,Nebraska,10625,132,1896190
2020-05-18,Nevada,7059,364,2890845
2020-05-18,New Hampshire,3652,172,1330608
2020-05-18,New Jersey,148039,10435,8958013
2020-05-18,New Mexico,6096,270,2085109
2020-05-18,New York,356278,28302,19795791
2020-05-18,North Carolina,19121,684,10042802
2020-05-18,North Dakota,1931,44,756927
2020-05-18,Northern Mariana Islands,21,2,NA
2020-05-18,Ohio,28455,1657,11613423
2020-05-18,Oklahoma,5398,288,3911338
2020-05-18,Oregon,3687,138,4028977
2020-05-18,Pennsylvania,66676,4560,12802503
2020-05-18,Puerto Rico,2710,124,NA
2020-05-18,Rhode Island,12795,506,1056298
2020-05-18,South Carolina,8942,391,4896146
2020-05-18,South Dakota,4027,44,858469
2020-05-18,Tennessee,17767,296,6600299
2020-05-18,Texas,49788,1362,27469114
2020-05-18,Utah,7384,80,2995919
2020-05-18,Vermont,940,54,626042
2020-05-18,Virgin Islands,69,6,NA
2020-05-18,Virginia,31140,1014,8382993
2020-05-18,Washington,19521,1020,7170351
2020-05-18,West Virginia,1502,68,1844128
2020-05-18,Wisconsin,12722,459,5771337
2020-05-18,Wyoming,766,10,586107
2020-05-19,Alabama,12376,504,4858979
2020-05-19,Alaska,399,8,738432
2020-05-19,Arizona,14566,704,6828065
2020-05-19,Arkansas,4923,102,2978204
2020-05-19,California,83981,3422,39144818
2020-05-19,Colorado,22454,1257,5456574
2020-05-19,Connecticut,38430,3472,3590886
2020-05-19,Delaware,8037,304,945934
2020-05-19,District of Columbia,7434,400,672228
2020-05-19,Florida,46936,2051,20271272
2020-05-19,Georgia,37214,1650,10214860
2020-05-19,Guam,1123,6,NA
2020-05-19,Hawaii,631,17,1431603
2020-05-19,Idaho,2476,77,1654930
2020-05-19,Illinois,98298,4399,12859995
2020-05-19,Indiana,29402,1824,6619680
2020-05-19,Iowa,15296,367,3123899
2020-05-19,Kansas,8488,193,2911641
2020-05-19,Kentucky,8205,369,4425092
2020-05-19,Louisiana,35161,2581,4670724
2020-05-19,Maine,1741,73,1329328
2020-05-19,Maryland,41664,2081,6006401
2020-05-19,Massachusetts,87925,5938,6794422
2020-05-19,Michigan,52337,5017,9922576
2020-05-19,Minnesota,17038,757,5489594
2020-05-19,Mississippi,11704,554,2992333
2020-05-19,Missouri,11369,631,6083672
2020-05-19,Montana,471,16,1032949
2020-05-19,Nebraska,10846,136,1896190
2020-05-19,Nevada,7169,373,2890845
2020-05-19,New Hampshire,3721,182,1330608
2020-05-19,New Jersey,149013,10586,8958013
2020-05-19,New Mexico,6192,276,2085109
2020-05-19,New York,357757,28437,19795791
2020-05-19,North Carolina,19762,711,10042802
2020-05-19,North Dakota,1994,45,756927
2020-05-19,Northern Mariana Islands,21,2,NA
2020-05-19,Ohio,28953,1720,11613423
2020-05-19,Oklahoma,5489,294,3911338
2020-05-19,Oregon,3726,140,4028977
2020-05-19,Pennsylvania,67404,4675,12802503
2020-05-19,Puerto Rico,2805,124,NA
2020-05-19,Rhode Island,12951,532,1056298
2020-05-19,South Carolina,9056,399,4896146
2020-05-19,South Dakota,4085,46,858469
2020-05-19,Tennessee,18301,301,6600299
2020-05-19,Texas,51080,1405,27469114
2020-05-19,Utah,7530,88,2995919
2020-05-19,Vermont,944,54,626042
2020-05-19,Virgin Islands,69,6,NA
2020-05-19,Virginia,32145,1041,8382993
2020-05-19,Washington,19746,1042,7170351
2020-05-19,West Virginia,1514,68,1844128
2020-05-19,Wisconsin,13001,467,5771337
2020-05-19,Wyoming,776,10,586107
2020-05-20,Alabama,13052,522,4858979
2020-05-20,Alaska,402,8,738432
2020-05-20,Arizona,14897,747,6828065
2020-05-20,Arkansas,5003,107,2978204
2020-05-20,California,86125,3514,39144818
2020-05-20,Colorado,22769,1299,5456574
2020-05-20,Connecticut,39017,3529,3590886
2020-05-20,Delaware,8194,310,945934
2020-05-20,District of Columbia,7551,407,672228
2020-05-20,Florida,47463,2095,20271272
2020-05-20,Georgia,38162,1672,10214860
2020-05-20,Guam,1134,6,NA
2020-05-20,Hawaii,633,17,1431603
2020-05-20,Idaho,2506,77,1654930
2020-05-20,Illinois,100713,4547,12859995
2020-05-20,Indiana,29986,1864,6619680
2020-05-20,Iowa,15868,400,3123899
2020-05-20,Kansas,8661,197,2911641
2020-05-20,Kentucky,8336,381,4425092
2020-05-20,Louisiana,35439,2608,4670724
2020-05-20,Maine,1819,73,1329328
2020-05-20,Maryland,42442,2123,6006401
2020-05-20,Massachusetts,88970,6066,6794422
2020-05-20,Michigan,52988,5060,9922576
2020-05-20,Minnesota,17679,786,5489594
2020-05-20,Mississippi,11967,570,2992333
2020-05-20,Missouri,11510,643,6083672
2020-05-20,Montana,478,16,1032949
2020-05-20,Nebraska,11119,141,1896190
2020-05-20,Nevada,7301,378,2890845
2020-05-20,New Hampshire,3868,190,1330608
2020-05-20,New Jersey,150399,10747,8958013
2020-05-20,New Mexico,6338,283,2085109
2020-05-20,New York,359235,28540,19795791
2020-05-20,North Carolina,20221,721,10042802
2020-05-20,North Dakota,2095,49,756927
2020-05-20,Northern Mariana Islands,21,2,NA
2020-05-20,Ohio,29437,1781,11613423
2020-05-20,Oklahoma,5532,299,3911338
2020-05-20,Oregon,3801,144,4028977
2020-05-20,Pennsylvania,68151,4794,12802503
2020-05-20,Puerto Rico,2866,125,NA
2020-05-20,Rhode Island,13356,538,1056298
2020-05-20,South Carolina,9175,407,4896146
2020-05-20,South Dakota,4177,46,858469
2020-05-20,Tennessee,18534,309,6600299
2020-05-20,Texas,52183,1438,27469114
2020-05-20,Utah,7717,90,2995919
2020-05-20,Vermont,944,54,626042
2020-05-20,Virgin Islands,69,6,NA
2020-05-20,Virginia,32908,1074,8382993
2020-05-20,Washington,19864,1045,7170351
2020-05-20,West Virginia,1567,69,1844128
2020-05-20,Wisconsin,13574,481,5771337
2020-05-20,Wyoming,787,11,586107
2020-05-21,Alabama,13414,529,4858979
2020-05-21,Alaska,402,8,738432
2020-05-21,Arizona,15315,763,6828065
2020-05-21,Arkansas,5458,110,2978204
2020-05-21,California,88488,3624,39144818
2020-05-21,Colorado,23161,1310,5456574
2020-05-21,Connecticut,39208,3582,3590886
2020-05-21,Delaware,8386,317,945934
2020-05-21,District of Columbia,7788,412,672228
2020-05-21,Florida,48667,2143,20271272
2020-05-21,Georgia,38969,1749,10214860
2020-05-21,Guam,1134,6,NA
2020-05-21,Hawaii,637,17,1431603
2020-05-21,Idaho,2534,77,1654930
2020-05-21,Illinois,102995,4634,12859995
2020-05-21,Indiana,30673,1913,6619680
2020-05-21,Iowa,16170,414,3123899
2020-05-21,Kansas,8771,199,2911641
2020-05-21,Kentucky,8475,393,4425092
2020-05-21,Louisiana,36627,2629,4670724
2020-05-21,Maine,1877,73,1329328
2020-05-21,Maryland,43645,2159,6006401
2020-05-21,Massachusetts,90084,6148,6794422
2020-05-21,Michigan,53468,5129,9922576
2020-05-21,Minnesota,18209,818,5489594
2020-05-21,Mississippi,12222,580,2992333
2020-05-21,Missouri,11657,670,6083672
2020-05-21,Montana,479,16,1032949
2020-05-21,Nebraska,11424,148,1896190
2020-05-21,Nevada,7402,381,2890845
2020-05-21,New Hampshire,3935,199,1330608
2020-05-21,New Jersey,151472,10843,8958013
2020-05-21,New Mexico,6472,294,2085109
2020-05-21,New York,361313,28663,19795791
2020-05-21,North Carolina,20915,733,10042802
2020-05-21,North Dakota,2229,51,756927
2020-05-21,Northern Mariana Islands,22,2,NA
2020-05-21,Ohio,30168,1836,11613423
2020-05-21,Oklahoma,5680,304,3911338
2020-05-21,Oregon,3817,145,4028977
2020-05-21,Pennsylvania,69252,4887,12802503
2020-05-21,Puerto Rico,2913,126,NA
2020-05-21,Rhode Island,13571,556,1056298
2020-05-21,South Carolina,9379,416,4896146
2020-05-21,South Dakota,4177,47,858469
2020-05-21,Tennessee,18970,313,6600299
2020-05-21,Texas,53441,1480,27469114
2020-05-21,Utah,7876,92,2995919
2020-05-21,Vermont,950,54,626042
2020-05-21,Virgin Islands,69,6,NA
2020-05-21,Virginia,34137,1099,8382993
2020-05-21,Washington,20033,1054,7170351
2020-05-21,West Virginia,1603,71,1844128
2020-05-21,Wisconsin,13892,487,5771337
2020-05-21,Wyoming,801,12,586107
2020-05-22,Alabama,13670,541,4858979
2020-05-22,Alaska,404,8,738432
2020-05-22,Arizona,15608,775,6828065
2020-05-22,Arkansas,5612,113,2978204
2020-05-22,California,90801,3690,39144818
2020-05-22,Colorado,23456,1324,5456574
2020-05-22,Connecticut,39640,3637,3590886
2020-05-22,Delaware,8529,322,945934
2020-05-22,District of Columbia,7893,418,672228
2020-05-22,Florida,49443,2189,20271272
2020-05-22,Georgia,39734,1779,10214860
2020-05-22,Guam,1134,6,NA
2020-05-22,Hawaii,632,17,1431603
2020-05-22,Idaho,2595,79,1654930
2020-05-22,Illinois,105710,4740,12859995
2020-05-22,Indiana,31165,1941,6619680
2020-05-22,Iowa,16510,441,3123899
2020-05-22,Kansas,9068,200,2911641
2020-05-22,Kentucky,8688,398,4425092
2020-05-22,Louisiana,37048,2669,4670724
2020-05-22,Maine,1948,75,1329328
2020-05-22,Maryland,44539,2207,6006401
2020-05-22,Massachusetts,90889,6228,6794422
2020-05-22,Michigan,53865,5158,9922576
2020-05-22,Minnesota,19014,851,5489594
2020-05-22,Mississippi,12624,596,2992333
2020-05-22,Missouri,11797,680,6083672
2020-05-22,Montana,479,16,1032949
2020-05-22,Nebraska,11662,149,1896190
2020-05-22,Nevada,7531,387,2890845
2020-05-22,New Hampshire,4014,204,1330608
2020-05-22,New Jersey,152719,10985,8958013
2020-05-22,New Mexico,6625,302,2085109
2020-05-22,New York,362991,28802,19795791
2020-05-22,North Carolina,21661,754,10042802
2020-05-22,North Dakota,2317,52,756927
2020-05-22,Northern Mariana Islands,22,2,NA
2020-05-22,Ohio,30795,1872,11613423
2020-05-22,Oklahoma,5849,307,3911338
2020-05-22,Oregon,3864,147,4028977
2020-05-22,Pennsylvania,70305,5032,12802503
2020-05-22,Puerto Rico,3030,126,NA
2020-05-22,Rhode Island,13736,579,1056298
2020-05-22,South Carolina,9638,419,4896146
2020-05-22,South Dakota,4356,50,858469
2020-05-22,Tennessee,19364,315,6600299
2020-05-22,Texas,54369,1498,27469114
2020-05-22,Utah,8057,93,2995919
2020-05-22,Vermont,952,54,626042
